Set ID	Set N	Kuiper p-value (vs. background)	Kuiper q-value (vs. background)	Kuiper p-value (vs. uniform)	Kuiper q-value (vs. uniform)	Vector-average magnitude	Vector-average value
KEGG_ASCORBATE_AND_ALDARATE_METABOLISM	1	NA	NA	NA	NA	NA	NA
KEGG_ONE_CARBON_POOL_BY_FOLATE	1	NA	NA	NA	NA	NA	NA
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_BIOSYNTHESIS	1	NA	NA	NA	NA	NA	NA
KEGG_FOLATE_BIOSYNTHESIS	2	NA	NA	NA	NA	NA	NA
KEGG_OTHER_GLYCAN_DEGRADATION	2	NA	NA	NA	NA	NA	NA
KEGG_NON_HOMOLOGOUS_END_JOINING	2	NA	NA	NA	NA	NA	NA
KEGG_HISTIDINE_METABOLISM	2	NA	NA	NA	NA	NA	NA
KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS	2	NA	NA	NA	NA	NA	NA
KEGG_SULFUR_METABOLISM	2	NA	NA	NA	NA	NA	NA
KEGG_TAURINE_AND_HYPOTAURINE_METABOLISM	2	NA	NA	NA	NA	NA	NA
KEGG_AMINOACYL_TRNA_BIOSYNTHESIS	2	NA	NA	NA	NA	NA	NA
KEGG_LIMONENE_AND_PINENE_DEGRADATION	3	NA	NA	NA	NA	NA	NA
KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS	3	NA	NA	NA	NA	NA	NA
KEGG_SELENOAMINO_ACID_METABOLISM	3	NA	NA	NA	NA	NA	NA
KEGG_REGULATION_OF_AUTOPHAGY	3	NA	NA	NA	NA	NA	NA
KEGG_ALPHA_LINOLENIC_ACID_METABOLISM	3	NA	NA	NA	NA	NA	NA
KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM	3	NA	NA	NA	NA	NA	NA
KEGG_GLYCOSAMINOGLYCAN_DEGRADATION	4	NA	NA	NA	NA	NA	NA
KEGG_LYSINE_DEGRADATION	4	NA	NA	NA	NA	NA	NA
KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM	4	NA	NA	NA	NA	NA	NA
KEGG_CIRCADIAN_RHYTHM_MAMMAL	4	NA	NA	NA	NA	NA	NA
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES	4	NA	NA	NA	NA	NA	NA
KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS	4	NA	NA	NA	NA	NA	NA
KEGG_MISMATCH_REPAIR	5	0.0515	0.1738125	0.0	0.0	0.9953595581085265	23.451052920552065
KEGG_ASTHMA	5	0.541	0.73035	0.0	0.0	0.6798817010123374	0.8611864188257388
KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG	5	0.4422	0.7062	0.0	0.0	0.9850296743113842	23.560987446714922
KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM	5	0.2917	0.5494813953488372	0.0	0.0	0.9680191725664791	0.026524157572832115
KEGG_NITROGEN_METABOLISM	5	0.4585	0.7062	0.0	0.0	0.9563113838287203	23.48896633994493
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES	5	0.9671	0.9915835443037975	0.0	0.0	0.9548493431851713	23.433346270795965
KEGG_FATTY_ACID_METABOLISM	5	0.9905	1.0	0.0	0.0	0.9563731066869088	23.593098983833993
KEGG_ETHER_LIPID_METABOLISM	5	0.2846	0.5488714285714287	0.0	0.0	0.9411006324995476	1.1984006702075791
KEGG_CITRATE_CYCLE_TCA_CYCLE	6	0.1	0.2892857142857143	0.0	0.0	0.9834365626349714	0.029194540732781653
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE	6	0.1	0.2892857142857143	0.0	0.0	0.9892038129861245	0.042927979629783175
KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS	6	0.4	0.6893617021276596	0.0	0.0	0.9899333838322244	23.87575616968867
KEGG_GALACTOSE_METABOLISM	6	0.4	0.6893617021276596	0.0	0.0	0.9593488244861875	23.42884103015698
KEGG_INOSITOL_PHOSPHATE_METABOLISM	6	0.4	0.6893617021276596	0.0	0.0	0.9943893707044918	23.894750868796784
KEGG_RENIN_ANGIOTENSIN_SYSTEM	6	0.7	0.8590909090909091	0.0	0.0	0.9151210040288266	0.4780097195175486
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION	6	0.8	0.9478173913043478	0.0	0.0	0.966728064739267	23.875140558930887
KEGG_PHENYLALANINE_METABOLISM	6	1.0	1.0	0.0	0.0	0.9816127745623038	23.911550880884523
KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION	6	0.8	0.9478173913043478	0.0	0.0	0.9634257274270798	23.53252300318498
KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM	6	0.5	0.7105263157894737	0.0	0.0	0.9652450676090458	23.77785104004991
KEGG_TERPENOID_BACKBONE_BIOSYNTHESIS	6	0.5	0.7105263157894737	0.0	0.0	0.9918067008849042	0.09036624494400482
KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT	6	0.1	0.2892857142857143	0.0	0.0	0.9941451344417812	0.004520997951531588
KEGG_PROPANOATE_METABOLISM	7	0.3	0.5522727272727272	0.0	0.0	0.8870629028857514	23.49402718473494
KEGG_STEROID_BIOSYNTHESIS	7	0.3	0.5522727272727272	0.0	0.0	0.9733985894174869	0.03447165018863048
KEGG_RIBOFLAVIN_METABOLISM	7	0.5	0.7105263157894737	0.0	0.0	0.9898391077073271	23.774458075102828
KEGG_BASAL_TRANSCRIPTION_FACTORS	7	0.8	0.9478173913043478	0.0	0.0	0.9622317539579299	23.517159811912677
KEGG_O_GLYCAN_BIOSYNTHESIS	7	0.1	0.2892857142857143	0.0	0.0	0.9818704848217458	0.419221159841613
KEGG_BETA_ALANINE_METABOLISM	7	0.3	0.5522727272727272	0.0	0.0	0.9417006980170763	0.05229508841027495
KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS	7	0.3	0.5522727272727272	0.0	0.0	0.9486494710417303	0.2294961268860947
KEGG_GLUTATHIONE_METABOLISM	8	0.5	0.7105263157894737	0.0	0.0	0.9647984392830761	0.6843370379618072
KEGG_TRYPTOPHAN_METABOLISM	8	0.4	0.6893617021276596	0.0	0.0	0.984234948451125	23.665345498795116
KEGG_HOMOLOGOUS_RECOMBINATION	8	0.1	0.2892857142857143	0.0	0.0	0.9844879021187671	23.623989947839192
KEGG_BUTANOATE_METABOLISM	8	0.5	0.7105263157894737	0.0	0.0	0.9669287004363158	23.344799381800136
KEGG_DORSO_VENTRAL_AXIS_FORMATION	8	0.4	0.6893617021276596	0.0	0.0	0.9854892014166932	0.5180775483279316
KEGG_CYSTEINE_AND_METHIONINE_METABOLISM	8	0.1	0.2892857142857143	0.0	0.0	0.8988875600337017	23.71891211440636
KEGG_N_GLYCAN_BIOSYNTHESIS	9	0.0215	0.0916578947368421	0.0	0.0	0.9974438009419647	0.12550200689162344
KEGG_TYPE_I_DIABETES_MELLITUS	9	0.015	0.07147058823529412	0.0	0.0	0.6725672263582078	0.11498734139827901
KEGG_GLYCEROLIPID_METABOLISM	9	0.4911	0.7103410714285714	0.0	0.0	0.9769992292888566	23.442811557619528
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	9	0.0024	0.0234	0.0	0.0	0.7485193917675269	0.032955890158452045
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	9	0.526	0.7262542372881357	0.0	0.0	0.9310246081758082	0.6236446849517838
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE	9	0.6554	0.8167292307692308	0.0	0.0	0.9735308428001817	0.5922519014128362
KEGG_ALLOGRAFT_REJECTION	9	0.002	0.0234	0.0	0.0	0.6631798220565356	23.86024663578848
KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM	9	0.1146	0.29943870967741937	0.0	0.0	0.9669274711106822	23.1915538525394
KEGG_NON_SMALL_CELL_LUNG_CANCER	9	0.202	0.44976315789473686	0.0	0.0	0.9379141599420421	0.7480317718972391
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES	9	0.4896	0.7103410714285714	0.0	0.0	0.969303784789051	23.753867911316526
KEGG_SPHINGOLIPID_METABOLISM	9	0.9669	0.9915835443037975	0.0	0.0	0.9422945729036488	23.953290753934233
KEGG_GRAFT_VERSUS_HOST_DISEASE	10	0.0026	0.0234	0.0	0.0	0.6472999773626348	23.406800879122766
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	10	0.3904	0.6874434782608696	0.0	0.0	0.9596399608374434	0.16014156604359112
KEGG_TYROSINE_METABOLISM	10	0.1627	0.3993545454545455	0.0	0.0	0.9677552531312342	23.54845028561934
KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM	10	0.1372	0.34728749999999997	0.0	0.0	0.9828582809484356	23.85722304696881
KEGG_MTOR_SIGNALING_PATHWAY	10	0.47	0.7062	0.0	0.0	0.9908481931218681	0.440175726367514
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE	10	0.9348	0.9833610389610389	0.0	0.0	0.9796107712568478	0.15938610185926178
KEGG_STARCH_AND_SUCROSE_METABOLISM	10	0.8394	0.955125	0.0	0.0	0.9509291163652467	23.155250031651335
KEGG_PENTOSE_PHOSPHATE_PATHWAY	10	0.2083	0.44976315789473686	0.0	0.0	0.9577370779658053	23.9420696125307
KEGG_THYROID_CANCER	10	0.9251	0.9833610389610389	0.0	0.0	0.962964596366307	0.35943532839642817
KEGG_PROTEIN_EXPORT	11	0.0258	0.10182857142857143	0.0	0.0	0.9970067940662309	0.2604445439774754
KEGG_BASE_EXCISION_REPAIR	11	0.4708	0.7062	0.0	0.0	0.9863192533442097	23.764387189201678
KEGG_RNA_POLYMERASE	11	0.849	0.955125	0.0	0.0	0.9885003081611151	0.11458604494625829
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	11	0.4474	0.7062	0.0	0.0	0.9510226669994574	0.07669044446074916
KEGG_ENDOMETRIAL_CANCER	11	0.2213	0.45962307692307697	0.0	0.0	0.9849801078186325	0.23265248680268436
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	11	0.0812	0.24359999999999998	0.0	0.0	0.9832585260738076	23.44506281845465
KEGG_TYPE_II_DIABETES_MELLITUS	11	0.1081	0.29943870967741937	0.0	0.0	0.9093941017542362	0.1724604684607438
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY	11	0.1782	0.42453529411764707	0.0	0.0	0.9746772172089739	23.68547317863443
KEGG_LINOLEIC_ACID_METABOLISM	11	0.2436	0.4812585365853658	0.0	0.0	0.9210790868430945	23.85623408032016
KEGG_RNA_DEGRADATION	12	0.1	0.2892857142857143	0.0	0.0	0.9956064045885876	0.28848579102099525
KEGG_NOTCH_SIGNALING_PATHWAY	12	0.4	0.6893617021276596	0.0	0.0	0.9895569525243216	23.98868086591305
KEGG_DRUG_METABOLISM_OTHER_ENZYMES	12	0.2	0.44976315789473686	0.0	0.0	0.9587530516511751	23.91705060307844
