"Ensembl","Gene_Symbols","p_val","acrophase_AD","acrophase_CTL","amplitude_AD","amplitude_CTL","BHQ","Bonf","Log_AD_CTL_ampRatio"
"ENSG00000136715","SAP130",8.37524835590865e-05,"3.25563029699889","0.533330636727847","7.96686011354036","6.41608569811662",0.0911894222849248,0.281073334824294,0.21648222459552
"ENSG00000148606","POLR3A",0.000123234669282215,"0.904282881689174","4.10580757804022","7.45641530831624","3.81563230790975",0.0911894222849248,0.413575550111114,0.669968383480705
"ENSG00000103978","TMEM87A",3.14870782866795e-05,"0.463609734137789","3.47290474242733","20.2707744798213","7.48869684572777",0.0911894222849248,0.105670634730096,0.995785371406936
"ENSG00000103018","CYB5B",0.00013586028349959,"0.606845136085637","3.17653572325741","9.21796321706448","5.80456306731344",0.0911894222849248,0.455947111424624,0.462509759970646
"ENSG00000093010","COMT",0.000104924280726328,"5.70653563526229","3.08770274964249","7.07260767772384","6.91288589483537",0.0911894222849248,0.352125886117557,0.0228420579791973
"ENSG00000127990","SGCE",0.000216662112719065,"1.4871322630124","2.76527973141457","17.3097688330125","7.09266422732896",0.121186341714197,0.727118050285182,0.892209972062629
"ENSG00000119414","PPP6C",0.000313853620639497,"1.38058013743352","3.69562828826306","9.7978246533276","4.74583082172685",0.150470392980879,1,0.724893876004813
"ENSG00000095261","PSMD5",0.000401545789583881,"3.8534776627839","2.04210443529949","10.232804495331","2.93232615269822",0.168448458730438,1,1.24980266978817
"ENSG00000164574","GALNT10",0.000581482693543417,"5.80873398177426","5.06283302102049","62.6647309342666","16.1589899918089",0.207581213094031,1,1.35532223370511
"ENSG00000164985","PSIP1",0.000618537583712847,"2.27243832554241","1.20691059094744","18.101997002083","0.717349871874346",0.207581213094031,1,3.22821385483993
"ENSG00000095002","MSH2",0.00104954634583461,"1.30993095953451","3.79541630169156","9.09189444876075","1.64503161335599",0.267748715922165,1,1.70962369480144
"ENSG00000028839","TBPL1",0.00109119300774555,"0.554316566876394","2.59504458912619","6.71327250776589","3.33484707911785",0.267748715922165,1,0.699659713190715
"ENSG00000168090","COPS6",0.00111694935128436,"0.424631775819704","2.49433972388385","4.89663317750406","7.65147025560763",0.267748715922165,1,-0.446349957328959
"ENSG00000130816","DNMT1",0.00102909085063285,"5.84639604242121","2.66075772425537","6.20558494054537","4.03025378370952",0.267748715922165,1,0.431620335838163
"ENSG00000126456","IRF3",0.00131447782025758,"4.50534596486537","0.971298006988342","6.7754466623831","5.45745846596397",0.294092504318963,1,0.216322093657576
